,ex_name,multi_ex,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,94.0,2.0625$\pm$0.1875,3.0000$\pm$0.0000,2.0000$\pm$0.2000,2.2188$\pm$0.1562,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,94.0,1.3750$\pm$0.1250,2.0000$\pm$0.0000,1.3000$\pm$0.1000,1.4688$\pm$0.0937,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,94.0,,,,96.4281$\pm$0.9359,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,94.0,,,,25.0000$\pm$1.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,68.0,21.9239$\pm$2.1716,,14.3187$\pm$1.0563,21.5756$\pm$0.3398,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,68.0,2.0000$\pm$0.0000,,2.5000$\pm$0.5000,2.1250$\pm$0.1250,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,68.0,1.3667$\pm$0.0333,,1.7500$\pm$0.7500,1.4375$\pm$0.1875,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,68.0,,,,61.5046$\pm$32.0453,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,68.0,,,,4.0000$\pm$3.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_house_area,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,58.0,20.834761904761905,41.10375,13.995,26.50006666666666,3.0,9.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,58.0,1.7857142857142858,1.5,1.6666666666666667,1.68,3.0,9.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,58.0,1.7857142857142858,1.25,1.6666666666666667,1.6,3.0,9.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,58.0,,,,123.31681121777778,3.0,9.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,58.0,,,,43.0,3.0,9.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,43.0,21.4794$\pm$0.3985,40.8347$\pm$0.4810,13.5908$\pm$0.7412,25.0925$\pm$0.2898,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,43.0,1.8000$\pm$0.0667,1.6607$\pm$0.0893,2.1500$\pm$0.3500,1.8393$\pm$0.0893,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,43.0,1.5333$\pm$0.0000,1.1964$\pm$0.0536,2.1500$\pm$0.3500,1.5714$\pm$0.0714,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,43.0,,,,116.5477$\pm$3.8108,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,43.0,,,,58.5000$\pm$15.5000,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,52.0,21.20392156862745,43.01142857142857,14.84625,25.747559523809525,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,52.0,2.0,1.2857142857142858,2.5,1.8928571428571428,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,52.0,1.588235294117647,1.0,2.0,1.5,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,52.0,,,,117.46767965915537,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,52.0,,,,55.0,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,16.0,19.933541666666667,43.01142857142857,13.645,25.421217948717945,4.0,9.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,16.0,1.6875,1.5714285714285714,1.6666666666666667,1.6538461538461535,4.0,9.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,16.0,1.4375,1.2857142857142858,1.6666666666666667,1.4230769230769231,4.0,9.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,16.0,,,,129.1551984097633,4.0,9.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,16.0,,,,56.0,4.0,9.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,105.0,21.050238095238093,42.75714285714285,13.962500000000002,24.70502976190476,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,105.0,1.8571428571428568,1.7142857142857142,1.5714285714285714,1.75,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,105.0,1.3571428571428572,1.1428571428571428,1.4285714285714286,1.3214285714285714,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,105.0,,,,130.43693881359837,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,105.0,,,,54.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,21.4620$\pm$0.0364,40.5600$\pm$0.7543,13.9573$\pm$0.9697,25.1168$\pm$0.2150,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,1.6562$\pm$0.0312,1.2143$\pm$0.2143,2.2000$\pm$0.2000,1.6362$\pm$0.0066,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,1.3438$\pm$0.0312,1.0000$\pm$0.0000,1.8500$\pm$0.3500,1.3439$\pm$0.0847,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,,,,109.9724$\pm$10.7592,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,,,,58.5000$\pm$16.5000,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,95.0,20.51114583333333,41.531666666666666,13.959583333333336,23.611636904761905,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,95.0,1.4375,1.3333333333333333,1.5,1.4285714285714286,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,95.0,1.3125,1.0,1.5,1.2857142857142858,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,95.0,,,,104.56181252391582,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,95.0,,,,42.0,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,84.0,20.16904761904762,41.4675,14.549583333333333,25.05014880952381,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,84.0,1.7142857142857142,1.625,1.5,1.6428571428571428,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,84.0,1.3571428571428572,1.25,1.5,1.3571428571428572,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,84.0,,,,124.75938373281603,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,84.0,,,,33.0,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,50.0,22.134375,40.39125,14.321875,26.23455357142857,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,50.0,1.5625,1.125,2.0,1.5,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,50.0,1.375,1.0,2.0,1.3571428571428572,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,50.0,,,,108.0171721469317,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,50.0,,,,45.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,28.0,20.79239583333333,39.77571428571429,14.307,24.380119047619047,3.0,8.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,1.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,28.0,1.3125,1.0,1.6,1.2857142857142858,3.0,8.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,1.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,28.0,1.3125,1.0,1.6,1.2857142857142858,3.0,8.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,1.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,28.0,,,,98.47248530328798,3.0,8.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,1.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,28.0,,,,40.0,3.0,8.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,1.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,122.0,20.65566666666667,42.48375,13.786,25.66553571428572,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,122.0,1.6666666666666667,1.75,2.4,1.821428571428572,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,122.0,1.4666666666666666,1.5,1.8,1.5357142857142858,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,122.0,,,,128.7368957943594,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,122.0,,,,47.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,54.0,21.68980392156863,39.77571428571429,14.1025,25.12738095238095,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,54.0,1.6470588235294117,1.2857142857142858,3.0,1.75,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,54.0,1.411764705882353,1.0,3.0,1.5357142857142858,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,54.0,,,,96.88545325963716,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,54.0,,,,49.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,88.0,21.265714285714285,40.19375,13.92875,25.101517857142863,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,88.0,1.6428571428571428,1.5,1.8333333333333333,1.6428571428571428,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,88.0,1.1428571428571428,1.0,1.5,1.1785714285714286,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,88.0,,,,109.8482134947208,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,88.0,,,,35.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,5.0,20.655,43.04,13.137,24.90875,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,5.0,1.625,1.4285714285714286,2.6,1.75,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,5.0,1.5,1.2857142857142858,2.4,1.6071428571428572,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,5.0,,,,127.43901421130953,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,5.0,,,,64.0,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,1.0,21.161555555555555,42.49375,14.3325,26.036994047619054,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,base,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,1.0,1.6,1.25,3.2,1.7857142857142858,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,base,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,1.0,1.3333333333333333,1.0,2.8,1.5,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,base,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,1.0,,,,129.45086092952803,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,base,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,1.0,,,,59.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,base,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,92.0,20.806547619047617,39.53714285714285,13.983928571428567,23.78354166666666,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,92.0,1.6428571428571428,1.7142857142857142,1.7142857142857142,1.6785714285714286,3.0,6.0,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,base,house_type,5.0,house_type,,
