type_indicator,ex_name,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
var_mean_house_area,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,24,,,,172.51489993432014,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,24,,,,273.0,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,25,11.180333333333332,13.94818181818182,9.77725,11.50220588235294,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,25,2.7,4.363636363636363,2.3,2.980392156862745,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,25,1.6666666666666667,2.909090909090909,1.6,1.9215686274509804,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,25,,,,153.3603326749327,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,25,,,,244.0,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,optimized_task_config_138,26,6.504444444444444,22.3,11.075,12.53138888888889,3,2,3,1,8,4,10,5,kwaitlist,1.2,ver1,base,house_type,2,random_avg,,False
mean_wait_turn,optimized_task_config_138,26,2.0,1.5,1.0,1.6666666666666667,3,2,3,1,8,4,10,5,kwaitlist,1.2,ver1,base,house_type,2,random_avg,,False
mean_idle_wait_turn,optimized_task_config_138,26,1.0,1.0,1.0,1.0,3,2,3,1,8,4,10,5,kwaitlist,1.2,ver1,base,house_type,2,random_avg,,False
var_mean_house_area,optimized_task_config_138,26,,,,258.3952596450617,3,2,3,1,8,4,10,5,kwaitlist,1.2,ver1,base,house_type,2,random_avg,,False
Rop,optimized_task_config_138,26,,,,4.0,3,2,3,1,8,4,10,5,kwaitlist,1.2,ver1,base,house_type,2,random_avg,,False
mean_house_area,optimized_task_config_152,27,21.36309523809524,42.35,15.25,25.59097222222222,3,2,3,1,4,5,12,2,kwaitlist,1.2,ver1,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_152,27,1.5714285714285714,1.3333333333333333,1.0,1.4166666666666667,3,2,3,1,4,5,12,2,kwaitlist,1.2,ver1,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_152,27,1.4285714285714286,1.3333333333333333,1.0,1.3333333333333333,3,2,3,1,4,5,12,2,kwaitlist,1.2,ver1,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_152,27,,,,107.11339650848764,3,2,3,1,4,5,12,2,kwaitlist,1.2,ver1,priority,house_type,2,house_type,,False
Rop,optimized_task_config_152,27,,,,10.0,3,2,3,1,4,5,12,2,kwaitlist,1.2,ver1,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_168,28,8.943777777777777,37.52363636363636,5.622,14.45673202614379,3,9,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,2,house_type,,False
mean_wait_turn,optimized_task_config_168,28,4.166666666666667,1.9090909090909087,4.6,3.764705882352941,3,9,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_168,28,3.3,1.0,3.3,2.803921568627451,3,9,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,2,house_type,,False
var_mean_house_area,optimized_task_config_168,28,,,,264.0888175338545,3,9,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,2,house_type,,False
Rop,optimized_task_config_168,28,,,,383.0,3,9,6,1,8,1,10,3,kwaitlist,1.2,ver1,priority,multi_list,2,house_type,,False
mean_house_area,optimized_task_config_175,29,4.9605,14.064545454545454,10.156,7.942843137254902,3,10,3,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,False
mean_wait_turn,optimized_task_config_175,29,4.4,3.4545454545454546,2.6,3.843137254901961,3,10,3,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,False
mean_idle_wait_turn,optimized_task_config_175,29,1.7,2.727272727272727,1.0,1.7843137254901962,3,10,3,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,False
var_mean_house_area,optimized_task_config_175,29,,,,150.12635711264895,3,10,3,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,False
Rop,optimized_task_config_175,29,,,,189.0,3,10,3,1,8,1,10,1,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,False
mean_house_area,optimized_task_config_128,30,10.05,36.135,15.0,21.474,3,3,3,1,9,4,14,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,False
mean_wait_turn,optimized_task_config_128,30,2.0,1.0,1.0,1.4,3,3,3,1,9,4,14,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_128,30,1.0,1.0,1.0,1.0,3,3,3,1,9,4,14,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,False
var_mean_house_area,optimized_task_config_128,30,,,,215.020864,3,3,3,1,9,4,14,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,False
Rop,optimized_task_config_128,30,,,,3.0,3,3,3,1,9,4,14,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,False
mean_house_area,optimized_task_config_170,31,4.130722222222222,21.23454545454545,1.206,7.246307189542484,3,10,6,1,9,1,11,2,kwaitlist,1.2,ver1,priority,multi_list,3,portion_housesize,,False
mean_wait_turn,optimized_task_config_170,31,5.3,2.727272727272727,6.0,4.882352941176471,3,10,6,1,9,1,11,2,kwaitlist,1.2,ver1,priority,multi_list,3,portion_housesize,,False
mean_idle_wait_turn,optimized_task_config_170,31,1.3,2.090909090909091,1.0,1.411764705882353,3,10,6,1,9,1,11,2,kwaitlist,1.2,ver1,priority,multi_list,3,portion_housesize,,False
var_mean_house_area,optimized_task_config_170,31,,,,182.73354763766068,3,10,6,1,9,1,11,2,kwaitlist,1.2,ver1,priority,multi_list,3,portion_housesize,,False
Rop,optimized_task_config_170,31,,,,260.0,3,10,6,1,9,1,11,2,kwaitlist,1.2,ver1,priority,multi_list,3,portion_housesize,,False
mean_house_area,optimized_task_config_65,32,10.331833333333334,26.00181818181818,8.423750000000002,13.337500000000002,3,10,3,1,8,1,10,5,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
mean_wait_turn,optimized_task_config_65,32,3.033333333333333,2.4545454545454546,2.9,2.8823529411764706,3,10,3,1,8,1,10,5,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
mean_idle_wait_turn,optimized_task_config_65,32,2.2666666666666666,2.1818181818181817,2.2,2.235294117647059,3,10,3,1,8,1,10,5,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
var_mean_house_area,optimized_task_config_65,32,,,,209.537329003268,3,10,3,1,8,1,10,5,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
Rop,optimized_task_config_65,32,,,,298.0,3,10,3,1,8,1,10,5,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
mean_house_area,optimized_task_config_200,33,9.376444444444443,17.91909090909091,10.69675,11.477859477124184,3,10,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_200,33,3.333333333333333,3.8181818181818175,2.1,3.196078431372549,3,10,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_200,33,1.9,2.1818181818181817,1.1,1.803921568627451,3,10,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_200,33,,,,165.9368135962664,3,10,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
Rop,optimized_task_config_200,33,,,,211.0,3,10,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_house_area,optimized_task_config_199,34,9.613888888888887,26.88181818181818,8.631499999999999,13.145718954248364,3,9,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_199,34,2.466666666666667,1.818181818181818,2.5,2.333333333333333,3,9,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_199,34,1.6666666666666667,1.818181818181818,1.4,1.6470588235294117,3,9,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_199,34,,,,210.30951233713523,3,9,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
Rop,optimized_task_config_199,34,,,,270.0,3,9,1,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,12.576444444444444,31.14,3.858750000000001,14.870996732026144,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,2.4,2.090909090909091,3.1,2.4705882352941178,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,2.2333333333333334,1.3636363636363635,2.4,2.07843137254902,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,,,,248.387101416656,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,35,,,,419.0,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,36,10.631222222222222,27.37090909090909,4.093500000000001,12.959836601307188,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,36,3.5,2.8181818181818183,4.5,3.549019607843137,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,36,2.8666666666666667,2.636363636363636,3.0,2.843137254901961,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,36,,,,227.34129272929215,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,36,,,,354.0,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_house_area,optimized_task_config_169,37,17.18909090909091,23.354,6.565625,16.605625,3,10,6,1,9,3,10,2,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
mean_wait_turn,optimized_task_config_169,37,1.9090909090909087,4.0,1.0,2.25,3,10,6,1,9,3,10,2,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
mean_idle_wait_turn,optimized_task_config_169,37,1.0909090909090908,1.0,1.0,1.05,3,10,6,1,9,3,10,2,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
var_mean_house_area,optimized_task_config_169,37,,,,180.12617492187502,3,10,6,1,9,3,10,2,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
Rop,optimized_task_config_169,37,,,,44.0,3,10,6,1,9,3,10,2,kwaitlist,1.2,ver2,base,house_type,5,house_type,,False
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,38,6.553111111111111,9.837272727272728,5.621,7.078692810457516,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,38,4.666666666666667,5.727272727272728,4.3,4.823529411764706,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,38,2.2,4.2727272727272725,1.1,2.431372549019608,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,38,,,,131.1924832585758,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,38,,,,189.0,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,39,6.237277777777778,11.35909090909091,5.7,7.236633986928105,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,39,4.633333333333334,5.454545454545454,4.2,4.725490196078432,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,39,2.6333333333333333,4.636363636363637,1.4,2.823529411764706,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,39,,,,146.12906258063143,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,39,,,,193.0,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_house_area,optimized_task_config_100,40,19.54583333333333,40.125,12.2675,26.32183333333333,2,1,3,1,9,3,13,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_100,40,1.0,1.0,1.0,1.0,2,1,3,1,9,3,13,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_100,40,1.0,1.0,1.0,1.0,2,1,3,1,9,3,13,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_100,40,,,,144.37541511111112,2,1,3,1,9,3,13,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
Rop,optimized_task_config_100,40,,,,1.0,2,1,3,1,9,3,13,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_184,41,11.220777777777778,20.916363636363634,8.20055,12.719781045751636,3,10,6,1,5,1,10,2,kwaitlist,1.2,ver2,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_184,41,5.033333333333333,4.818181818181818,5.2,5.019607843137255,3,10,6,1,5,1,10,2,kwaitlist,1.2,ver2,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_184,41,4.1,4.181818181818182,3.5,4.0,3,10,6,1,5,1,10,2,kwaitlist,1.2,ver2,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_184,41,,,,179.69112442319187,3,10,6,1,5,1,10,2,kwaitlist,1.2,ver2,base,house_type,2,house_type,,False
Rop,optimized_task_config_184,41,,,,256.0,3,10,6,1,5,1,10,2,kwaitlist,1.2,ver2,base,house_type,2,house_type,,False
mean_house_area,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,42,9.418333333333331,22.237272727272728,9.80375,12.25877450980392,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,42,6.733333333333333,6.181818181818182,6.8,6.627450980392157,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,42,5.9,5.454545454545454,6.7,5.96078431372549,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,42,,,,191.52334415449192,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,42,,,,263.0,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,43,10.07311111111111,21.28454545454545,5.662000000000001,11.626339869281049,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,43,6.533333333333333,6.090909090909091,7.4,6.607843137254902,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,43,5.966666666666667,5.454545454545454,7.1,6.078431372549019,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,43,,,,186.0212892178222,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,43,,,,297.0,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,optimized_task_config_105,44,22.370833333333334,43.71,15.0,29.43233333333333,3,2,6,1,9,4,10,2,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_105,44,1.5,2.0,1.0,1.6,3,2,6,1,9,4,10,2,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_105,44,1.0,2.0,1.0,1.4,3,2,6,1,9,4,10,2,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_105,44,,,,144.76391511111112,3,2,6,1,9,4,10,2,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
Rop,optimized_task_config_105,44,,,,1.0,3,2,6,1,9,4,10,2,kwaitlist,1.2,ver1,base,house_type,2,house_type,,False
mean_house_area,optimized_task_config_30,45,11.84038888888889,18.02636363636364,7.970499999999999,12.415816993464054,3,8,6,1,8,1,11,2,kwaitlist,1.2,ver2,base,house_type,3,house_type,,
mean_wait_turn,optimized_task_config_30,45,2.5,2.1818181818181817,2.1,2.3529411764705883,3,8,6,1,8,1,11,2,kwaitlist,1.2,ver2,base,house_type,3,house_type,,
mean_idle_wait_turn,optimized_task_config_30,45,2.2,1.9090909090909087,1.6,2.019607843137255,3,8,6,1,8,1,11,2,kwaitlist,1.2,ver2,base,house_type,3,house_type,,
var_mean_house_area,optimized_task_config_30,45,,,,174.5730026277287,3,8,6,1,8,1,11,2,kwaitlist,1.2,ver2,base,house_type,3,house_type,,
Rop,optimized_task_config_30,45,,,,262.0,3,8,6,1,8,1,11,2,kwaitlist,1.2,ver2,base,house_type,3,house_type,,
mean_house_area,optimized_task_config_189,46,14.03138888888889,33.26666666666667,8.002500000000001,16.861329365079364,3,7,7,1,8,1,14,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_189,46,2.583333333333333,1.4444444444444444,3.4444444444444446,2.523809523809524,3,7,7,1,8,1,14,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_189,46,1.9166666666666667,1.4444444444444444,2.111111111111111,1.8571428571428568,3,7,7,1,8,1,14,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_189,46,,,,223.25761339482557,3,7,7,1,8,1,14,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
Rop,optimized_task_config_189,46,,,,239.0,3,7,7,1,8,1,14,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_118,47,6.864111111111112,26.94636363636364,6.933,11.20908496732026,3,10,3,1,9,1,10,5,kwaitlist,1.2,ver1,priority,house_type,5,house_type,,False
mean_wait_turn,optimized_task_config_118,47,3.066666666666667,1.818181818181818,2.5,2.6862745098039214,3,10,3,1,9,1,10,5,kwaitlist,1.2,ver1,priority,house_type,5,house_type,,False
mean_idle_wait_turn,optimized_task_config_118,47,2.2,1.6363636363636365,1.7,1.9803921568627447,3,10,3,1,9,1,10,5,kwaitlist,1.2,ver1,priority,house_type,5,house_type,,False
var_mean_house_area,optimized_task_config_118,47,,,,225.35285883047115,3,10,3,1,9,1,10,5,kwaitlist,1.2,ver1,priority,house_type,5,house_type,,False
Rop,optimized_task_config_118,47,,,,306.0,3,10,3,1,9,1,10,5,kwaitlist,1.2,ver1,priority,house_type,5,house_type,,False
mean_house_area,optimized_task_config_31,48,9.637444444444444,25.913636363636364,9.5325,13.127418300653597,3,9,7,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,5,house_type,,
mean_wait_turn,optimized_task_config_31,48,3.7,2.0,2.6,3.117647058823529,3,9,7,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,5,house_type,,
mean_idle_wait_turn,optimized_task_config_31,48,2.8666666666666667,1.9090909090909087,1.9,2.4705882352941178,3,9,7,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,5,house_type,,
var_mean_house_area,optimized_task_config_31,48,,,,204.3173160472468,3,9,7,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,5,house_type,,
Rop,optimized_task_config_31,48,,,,277.0,3,9,7,1,8,1,10,3,kwaitlist,1.2,ver1,base,house_type,5,house_type,,
mean_house_area,optimized_task_config_198,49,21.826111111111118,42.82,11.525,27.107222222222223,3,1,1,1,8,4,10,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,False
